word,freq,phon_read,phonemes_right,phonemes_wrong,phonemes_proportion,phonemes_sum,phonemes_average,phoneme_dists,stress,wordwise_dist
moles,2,M-OW1-L-_,3,1,0.75,1.8978679517740091,0.3795735903548018,0.015440091684949555-0.5352767063339118-0.07890393234090755-1.1871070683466716-0.08114015306756879,1.0,1.3072078241321219
spout,1087,S-P-AW1-T,4,0,1.0,0.9489072893297614,0.1897814578659523,0.04826914139158828-0.17625632340273986-0.547151509064138-0.07856082432394143-0.09866949114735395,1.0,0.5904900058621068
numbs,2,N-AH1-M-XX,3,1,0.75,1.2669074202563821,0.2533814840512764,0.03540201672125608-0.11860156937629515-0.0760925391330135-0.789239784642878-0.24757151038293945,1.0,0.8398218858630607
checked,22268,CH-EH1-K-XX,3,1,0.75,1.1623324065595044,0.2324664813119009,0.08196960444709488-0.2682035140705473-0.06726615076300729-0.6445165788009012-0.10037655847795363,1.0,0.7131997966156268
roared,417,R-AO1-R-XX,3,1,0.75,0.9300278748328006,0.18600557496656012,0.017201916886988917-0.07116900253979044-0.021263428702128287-0.7706844442768241-0.049709082427068826,1.0,0.7760403158298442
capped,487,K-AE1-P-T,4,0,1.0,0.660316757927912,0.1320633515855824,0.042899398965915964-0.1303572142256057-0.012220962643078896-0.3535123800782381-0.12132680201507336,1.0,0.39833893786071967
nest,2560,N-EH1-S-_,3,1,0.75,1.481053330173445,0.296210666034689,0.06425098006381479-0.25732304039819937-0.1563214211989888-0.8957745523268472-0.1073833361855946,1.0,0.9532696112702417
bliss,2220,B-L-IH1-S,4,0,1.0,0.4561051585736805,0.0912210317147361,0.08184022036662515-0.042960974320984474-0.07183305258735057-0.08815145359044074-0.17131945770827955,1.0,0.22544287477729194
cheered,574,CH-IH1-R-T,3,1,0.75,2.507004224354075,0.501400844870815,0.25670250580840154-0.5277296482349506-0.6339528076538701-1.0384279952930315-0.05019126736382148,1.0,1.351718456326839
roofs,382,R-UW1-F-_,3,1,0.75,1.660233035103805,0.332046607020761,0.012121962072848536-0.21731109706613524-0.06241273524465263-1.106214562064528-0.26217267865564065,1.0,1.1591857379861052
mound,1434,M-AW1-N-_,3,1,0.75,2.1542421946199544,0.4308484389239909,0.06394227846174604-0.5461585443556103-0.06897439826056459-1.427069344711869-0.04809762883016487,1.0,1.5316577733548615
wheezed,38,W-IY1-Z-_,3,1,0.75,1.9556744653367448,0.39113489306734894,0.14103640875291565-0.15520700939055213-0.3461346476109893-1.165820077524416-0.14747632205787176,1.0,1.2428497082758698
vex,126,XX-EH1-K-XX,2,2,0.5,2.5241318803831767,0.5048263760766354,0.8465966292325617-0.22927454749553705-0.3381286051294042-0.9539755089111795-0.15615658961449452,1.0,1.3483611446664983
tried,119847,T-R-AY1-T,3,1,0.75,0.9825106422198066,0.1965021284439613,0.1439168718701534-0.03354162764311262-0.1068757810985247-0.6640700969609027-0.034106264647113214,1.0,0.6895011750135751
plum,827,P-L-AH1-M,4,0,1.0,1.2292736999467355,0.2458547399893471,0.04583617321736461-0.2827807988765693-0.2797968248409617-0.5977864812259684-0.02307342178587142,1.0,0.7198841977075205
past,89392,P-AE1-S,3,1,0.75,1.4451001082308936,0.3612750270577234,0.03818782915232746-0.1170342723989436-0.054580676093613806-1.2352973305860089,1.0,1.5950215911915027
tales,8261,T-EY1-L-_,3,1,0.75,2.08729111241089,0.417458222482178,0.010322456699621113-0.5323076018128308-0.0663420846594861-1.36542652021912-0.11289244901983207,1.0,1.4713916866084298
breeze,2122,B-R-IY1-Z,4,0,1.0,0.8266582156280202,0.16533164312560406,0.07129571583333878-0.02530008448455346-0.09209339003391365-0.42132743702974335-0.21664158824647092,1.0,0.48852303201697467
johns,2,JH-AH1-Z-_,1,3,0.25,4.767131473738669,0.9534262947477338,0.3050714134711592-1.4396662559628732-1.1065517166132908-1.7100881945476014-0.20575389314374334,1.0,2.521289450874324
skin,24975,S-K-IH1-N,4,0,1.0,0.7951288655661815,0.1590257731132363,0.07561379932017391-0.16334272641850422-0.25444509857034525-0.2977382568766874-0.003988984380470533,1.0,0.4310505570258441
jogged,2,JH-XX-G-_,2,2,0.5,3.2919470901237915,0.6583894180247583,0.15000833501373764-1.0263416987227123-0.3938905923066523-1.6659911154974294-0.05571534858326005,0.0,2.0024135883484275
bops,2,B-AA1-P-XX,3,1,0.75,1.3877032302081007,0.27754064604162015,0.1766453773792069-0.16677936769115506-0.1346835158869368-0.6619043581775512-0.2476906110732507,1.0,0.759359344761653
shouts,892,SH-XX-T-S,3,1,0.75,2.3513828072495597,0.4702765614499119,0.054937076082203724-1.490830685712725-0.14272530930516808-0.3751874568534759-0.28770227929598724,0.0,1.571465226786669
draws,4100,D-R-AO1-S,3,1,0.75,1.2625206608782094,0.2525041321756419,0.3276317922677993-0.01586270670794874-0.21065982841789577-0.6641098836094365-0.04425644987512901,1.0,0.7713445085959055
worn,8277,W-ER1-N,1,3,0.25,6.734804941746813,1.6837012354367034,0.253701503105873-2.1670196301558264-2.3546015105945903-1.9594822978905233,1.0,3.8915366732949495
notes,42863,N-OW1-T-_,3,1,0.75,1.9176532507487598,0.38353065014975196,0.04906737974682032-0.47199675419792464-0.13113958311871113-1.0998018858815344-0.1656476478037694,1.0,1.2163015520012483
truth,52773,T-R-XX-TH,3,1,0.75,2.1839858800536027,0.43679717601072054,0.187002132970467-0.049314726971864085-1.2267011271143204-0.36763627292423656-0.35333162007271474,0.0,1.3424593320500218
woofs,2,W-UW1-F,3,1,0.75,2.6748819714298726,0.6687204928574682,0.07741924539201996-0.574223798697743-0.488736609291145-1.5345023180489645,1.0,1.9822430597449412
snatch,708,S-N-AE1-CH,4,0,1.0,1.3478269639681284,0.2695653927936257,0.005644330290718388-0.19011232634643307-0.45916570235806903-0.46215816387662245-0.2307464410962856,1.0,0.716827584452269
swell,1884,S-W-EH1-L,4,0,1.0,0.699188887407929,0.1398377774815858,0.03485243226006421-0.13081867890805765-0.5021164773073741-0.02605285092246363-0.005348448009969368,1.0,0.5207269270035515
coast,22190,K-OW1-S-XX,3,1,0.75,1.3011035774849933,0.26022071549699866,0.021867408850452776-0.19822835647769935-0.0928387642054854-0.8459851363985494-0.14218391155280632,1.0,0.8856064683213491
slope,2690,S-L-OW1-P,4,0,1.0,0.7061378291313362,0.14122756582626722,0.017958368362375684-0.19722079025668943-0.2871809237231392-0.13238263839876893-0.07139510839036287,1.0,0.3798866284902355
comes,103587,K-OW1-M-_,2,2,0.5,3.6261862127408326,0.7252372425481666,0.34397765374531275-1.8867942298837703-0.022708178149560655-1.2879189032856444-0.08478724767654433,1.0,2.3118721271650715
teams,26032,T-IY1-M-S,3,1,0.75,0.9436408076149881,0.18872816152299762,0.022729993393733786-0.0920332730857333-0.026148312923230613-0.7586411597394259-0.044088068472864464,1.0,0.7662575789222138
track,45581,T-R-AE1-K,4,0,1.0,1.202279537844094,0.2404559075688188,0.24558823366011898-0.10462460970177352-0.31750106032167064-0.2147345130213084-0.3198311211392226,1.0,0.5661004062042362
soaped,2,S-OW1-P-T,4,0,1.0,1.0917461662576633,0.21834923325153266,0.26998705832800485-0.33200657914044107-0.1527635872926544-0.28448186869480174-0.05250707280176141,1.0,0.5386511117318554
breathe,3119,B-R-IY1-TH,3,1,0.75,1.8013721785083927,0.36027443570167855,0.061243700297444685-0.002038446616161589-0.2997424386105015-0.8663402267702027-0.5720073662140823,1.0,1.0822838311267142
rolled,6722,R-OW1-L-XX,3,1,0.75,1.5729288996786475,0.3145857799357295,0.01036265846096141-0.7102094788004153-0.010333073360007907-0.7972520061748424-0.044771682882420547,1.0,1.0687501699702013
spray,5155,S-P-R-EY1,4,0,1.0,1.1320009341779895,0.2264001868355979,0.15680797296392043-0.2707991441210377-0.04005331061069105-0.5605803961630094-0.10376011031933115,1.0,0.6515686652904458
sobbed,339,S-AA1-P-T,2,2,0.5,2.3062643940617185,0.46125287881234367,0.1861415771117706-0.35845538223446255-0.706931406596779-1.0103789016686893-0.044357126450017,1.0,1.298354358801765
rots,179,R-AA1-T-S,4,0,1.0,1.3723699792682849,0.27447399585365695,0.08475868646772118-0.6127288792158414-0.16495827752960238-0.41033042419830634-0.09959371185681348,1.0,0.7668910692833422
whirled,372,W-ER1-XX-D,3,1,0.75,1.1810796162717945,0.2362159232543589,0.23866949837777512-0.1337812291407046-0.5918026760817814-0.15917423595506636-0.05765197671646686,1.0,0.6736105269033802
least,201526,L-IY1-S-_,3,1,0.75,1.298311434530106,0.25966228690602117,0.009369108992529351-0.11467769103373855-0.048399692353892736-1.0203302768348121-0.1055346653151331,1.0,1.033340564699304
stays,6121,S-T-EY1-Z,4,0,1.0,0.8496645519165702,0.16993291038331404,0.0024604965979170288-0.11127737870449055-0.17263679358741055-0.5318680350115795-0.03142184801517257,1.0,0.5710193611032471
sharp,12849,SH-AA1-R-XX,3,1,0.75,1.4708170734998192,0.2941634146999638,0.1910153309779737-0.3755343974233145-0.25328550060760974-0.6039202988517259-0.04706154563919514,1.0,0.7801288365250141
neared,275,N-IH1-R-T,3,1,0.75,1.5358742447168923,0.30717484894337843,0.07695886192069046-0.272490015427416-0.23881539908970276-0.9192652100671984-0.0283447582118845,1.0,0.9914929256107257
faced,6838,F-EY1-XX-XX,2,2,0.5,1.8091228535069956,0.3618245707013991,0.1710136462096328-0.24070020757044333-0.6274355793553477-0.71416662224028-0.05580679813129165,1.0,0.9969985087226091
rhymes,1059,R-XX-M-Z,3,1,0.75,1.132900337026971,0.22658006740539421,0.07852294429291407-0.586719127301704-0.02163118730222737-0.38870212641343954-0.057324951716686064,0.0,0.7108084049544259
creak,218,K-R-IY1-K,4,0,1.0,0.8467841468926186,0.16935682937852373,0.20453609924434496-0.0199361309926495-0.3334950596367749-0.040275957832608254-0.248540899186241,1.0,0.4656674257051097
cluck,132,K-L-AH1-K,4,0,1.0,1.458651098205806,0.2917302196411612,0.026640563154184137-0.5021399009798672-0.41775803941153067-0.1089429847979555-0.4031696098622686,1.0,0.7757514340994738
just,1020541,JH-AH1-S-_,3,1,0.75,1.808961055343533,0.36179221106870657,0.26449534908670336-0.3078858714727972-0.03206802322314527-0.9778360967429499-0.22667571481793694,1.0,1.0832013522130644
roast,1486,R-OW1-S-XX,3,1,0.75,1.8461119125393615,0.3692223825078723,0.011409560248601083-0.8948087540187109-0.05022330154030751-0.7500429845222237-0.1396273122095182,1.0,1.1770282618939325
mopes,2,M-OW1-P-_,3,1,0.75,2.3373417254850013,0.46746834509700025,0.05612659175532053-0.8704289937667609-0.08421904086644963-1.2054897304726662-0.12107736862380383,1.0,1.4952440917135486
calmed,592,K-AA1-M-D,4,0,1.0,1.3067814619093747,0.26135629238187497,0.0739588117992103-0.6182185670897378-0.11749572732340112-0.4626590615847097-0.0344492941123159,1.0,0.7853085442090744
flows,2937,F-L-OW1-S,3,1,0.75,1.740476740085944,0.3480953480171888,0.022349530929517043-0.047713820705537195-0.9603752904358827-0.6665454135937656-0.04349268442124155,1.0,1.1710128994507043
wades,2,W-EY1-D-_,3,1,0.75,2.027697589044248,0.40553951780884956,0.04257832660171486-0.14139897199030874-0.43312315846772176-1.2936482279991746-0.1169489039853282,1.0,1.3771728422844924
skid,785,S-K-IH1-D,4,0,1.0,1.188282684135607,0.23765653682712137,0.09552816977310588-0.17820888472942206-0.37561746315297145-0.5354682149427832-0.0034599515373243965,1.0,0.6846244933690504
green,90775,G-R-IY1-N,4,0,1.0,0.8926702836517713,0.17853405673035425,0.28658123406904507-0.018074730450901935-0.07406566835273391-0.4959556819437192-0.017992968835371204,1.0,0.5781323448914764
paged,2,P-EY1-XX,2,2,0.5,2.9137709811037977,0.7284427452759494,0.014838919166886408-0.04640713175859199-1.0260199789779678-1.8265049512003513,1.0,2.3218981780908154
tubbed,2,T-AH1-P-T,2,2,0.5,2.1970077513284916,0.4394015502656983,0.010180692767759195-0.12979550920297708-0.9499341771161007-1.0278962332694537-0.07920113897220091,1.0,1.407895219237483
curved,2070,XX-ER1-F-T,1,3,0.25,2.6821954780210078,0.5364390956042016,0.6038079132471893-0.14918587054893515-0.885001311614059-0.9136794419121063-0.13052094069871834,1.0,1.4219400761507743
smile,12278,S-M-AY1-L,4,0,1.0,1.278353551532337,0.2556707103064674,0.04083533348749284-0.6275058664159178-0.1485034209710948-0.45180980393837694-0.009699126719454521,1.0,0.7884862553535726
chats,2,CH-AE1-T-S,4,0,1.0,1.5015776346902387,0.30031552693804775,0.34543093528841473-0.6169603077406145-0.05890489743112212-0.4113390932750498-0.06894240095503766,1.0,0.8230341691745119
pearls,963,P-ER1-L-Z,4,0,1.0,1.6095492673869676,0.32190985347739354,0.5281062928815644-0.1319811366990539-0.4461815849374645-0.40696788513037047-0.09631236773851437,1.0,0.8187137567365509
harm,12381,XX-AA1-R-M,3,1,0.75,1.8085853441254567,0.36171706882509136,0.7693979553350158-0.19636712661597625-0.04023000759272995-0.7885849588126717-0.014005295769063163,1.0,1.1199170063782364
stag,292,S-T-AE1-K,3,1,0.75,1.9482789469592503,0.3896557893918501,0.02263864214980348-0.21045765674756653-0.6543329754061401-1.0517749771539462-0.009074695501793963,1.0,1.2566899095526909
healed,1875,HH-IY1-L-XX,3,1,0.75,1.8620391698138692,0.3724078339627738,0.23424626184819947-0.22069515022643318-0.32563232003894366-1.0415626553592399-0.039902782341053024,1.0,1.1384458992217488
wits,1048,W-IH1-T-S,4,0,1.0,0.9090299652510846,0.1818059930502169,0.2799285383084329-0.21879413863603017-0.06297121072496221-0.29732858622318104-0.05000749135847828,1.0,0.47021407084283395
dunk,1070,D-AH1-NG-K,4,0,1.0,1.0357320407569062,0.20714640815138124,0.2417257872363127-0.039417917858806974-0.2533798774684427-0.40552037944957675-0.09568807874376697,1.0,0.5457009046463676
large,134356,L-AA1-R-_,3,1,0.75,1.8908809877000805,0.3781761975400161,0.12213937764593134-0.4992370915803342-0.03098581794516676-1.2080631972568734-0.030455503271774886,1.0,1.3135676793911664
since,320456,S-IH1-N-_,3,1,0.75,2.4360851613917562,0.4872170322783512,0.0024718062938329315-0.6152498176695332-0.2148139616758949-1.3166743822224-0.2868751935300953,1.0,1.496867492987709
mist,3268,M-IH1-S-XX,3,1,0.75,1.165559636051126,0.2331119272102252,0.07530711815018094-0.15391033267173967-0.04617684230357539-0.8523682408054633-0.037797102120166806,1.0,0.8714654853606209
fist,6038,F-IH1-S-_,3,1,0.75,1.3842935237706449,0.276858704754129,0.046300230028980115-0.0931559930121828-0.1226230591659032-1.0256889694137612-0.09652527214981764,1.0,1.0426951400647684
topped,1136,T-XX-P-T,3,1,0.75,2.159805610490305,0.431961122098061,0.010086371150272768-0.9771623830759109-0.09169895862167252-0.7369750717597743-0.3438828258826744,0.0,1.2746546242517036
whined,543,W-AY1-N-D,4,0,1.0,0.7414226619513383,0.14828453239026768,0.116072345991826-0.0932993088531273-0.012074959153996215-0.4702676940973999-0.04970835385498899,1.0,0.4959294100270184
combed,305,XX-OW1-M-XX,2,2,0.5,2.270674155039192,0.45413483100783836,0.595355965325251-0.48953032687702885-0.01922340696816972-1.09038539970994-0.07617905615880173,1.0,1.3376104717943886
paint,15966,P-EY1-N-XX,3,1,0.75,1.189691280447889,0.2379382560895778,0.11192584020400109-0.08155652556095806-0.09103741262356307-0.8838683632980321-0.021303138761334665,1.0,0.8995241955747307
break,47768,B-R-IY1-K,3,1,0.75,1.2874871281058977,0.25749742562117955,0.06830779603822064-0.002755869964622739-0.9889729530450638-0.05384841012714843-0.17360209893084216,1.0,1.0078583192591855
clang,277,K-L-AE1-NG,4,0,1.0,0.8564774895613967,0.17129549791227933,0.01426264516027804-0.11832930014897432-0.220731521483837-0.4414059436845149-0.06174807908379238,1.0,0.5114486125583284
stuff,140708,S-T-AH1-F,4,0,1.0,0.8184135918482294,0.16368271836964587,0.003030647672481606-0.13483623988441357-0.4214407645268645-0.048629572949716454-0.21047636681475324,1.0,0.49240984024416107
post,275953,P-OW1-S-_,3,1,0.75,2.1468238869690155,0.4293647773938031,0.014926180020466384-0.7129120552619673-0.1141740499997436-1.243554084782141-0.06125751690469718,1.0,1.4393336472954654
trot,866,T-R-XX-T,3,1,0.75,1.5885316724667022,0.31770633449334046,0.3108852579185275-0.20508235643886438-0.9523284812969393-0.07481994052169146-0.04541563629067961,0.0,1.0263033451773789
yawned,2,Y-AO1-N,3,1,0.75,2.3542589508254683,0.5885647377063671,0.39541133680135965-0.26564757040648307-0.16429363919500561-1.52890640442262,1.0,1.8951163421537867
spare,10607,S-P-EH1-R,4,0,1.0,0.6734603053489846,0.13469206106979692,0.04063375659806092-0.14708546645342171-0.3894745038566986-0.05776228064698729-0.03850429779381605,1.0,0.4240220369104049
hoped,5533,HH-OW1-P-_,3,1,0.75,2.4569713749701174,0.4913942749940235,0.29032673839847806-0.7309048749069982-0.39026377619838026-0.9917378023716762-0.05373818309458485,1.0,1.325612698784921
fix,35997,F-IH1-K-XX,3,1,0.75,1.717923366135898,0.34358467322717956,0.5314495394387364-0.124471199084491-0.03493101334095553-0.9232914508664024-0.10378016340531258,1.0,1.0781415925673314
shucks,296,SH-AH1-K-S,4,0,1.0,1.6476534043481794,0.3295306808696359,0.25801279624657214-0.43752786211072553-0.07277075422990409-0.5567140862399342-0.3226279055210436,1.0,0.8229921962328723
writes,565776,R-AY1-T-S,4,0,1.0,0.62714405553435,0.12542881110687001,0.1449480534183336-0.12129367298011776-0.0995602062570283-0.15869306261200486-0.10264906026686547,1.0,0.2852273578385533
pups,977,P-AH1-P-S,4,0,1.0,0.7426693128900547,0.14853386257801093,0.008030408051368476-0.3078559445687158-0.040538181274702-0.307072494623056-0.07917228437221231,1.0,0.44389737751823843
drum,8302,D-R-AH1-M,4,0,1.0,1.1120142230951617,0.22240284461903234,0.403014519920304-0.1755056948009165-0.12271365482892263-0.36442238872854044-0.04635796481647828,1.0,0.5858620414092032
lads,600,L-AE1-D-XX,3,1,0.75,1.0072291439850327,0.20144582879700654,0.06635198933868647-0.0550084513860895-0.12937932428623738-0.7083593503382051-0.04813002863581437,1.0,0.7268129020827221
mauled,2,M-AO1-L-D,4,0,1.0,1.3934765017388315,0.2786953003477663,0.4594767167794024-0.18119453129769547-0.24269933150491582-0.49037753800141315-0.019728384155404496,1.0,0.7373687109345054
bibs,2,B-IH1-B-S,3,1,0.75,1.6400514197421003,0.3280102839484201,0.03578603641923098-0.20928523301605276-0.37434942548110917-0.9785106832466507-0.04212004157905687,1.0,1.0698017090328782
clap,934,K-L-AE1-P,4,0,1.0,1.0264294073509208,0.20528588147018417,0.10716095637077223-0.5333735756519525-0.24581642536981063-0.1182663262019172-0.021812123756468165,1.0,0.608982142112316
yells,2,XX-EH1-L-_,2,2,0.5,2.8180565602104317,0.5636113120420864,0.6851564114005889-0.5273665555445542-0.010323123867316226-1.5432351297348152-0.05197533966315728,1.0,1.769728075286532
jigs,2,JH-IH1-K-XX,2,2,0.5,2.8868673471232347,0.577373469424647,0.17371420818330674-0.8481392290478587-0.6495367172349957-1.1093367011858921-0.10614049147118122,1.0,1.5534826827289725
reads,13486,R-IY1-D-Z,4,0,1.0,1.5706250686596097,0.3141250137319219,0.005877787197774576-0.7407999494731019-0.33976329061833366-0.3733640332253333-0.11082000814506628,1.0,0.9032939624978412
fink,821,F-IH1-NG-K,4,0,1.0,0.9547737428915585,0.19095474857831168,0.2301358178588076-0.2219344181754836-0.2152974902776183-0.1947945895575035-0.0926114270221454,1.0,0.44169242521038127
stuck,21403,S-T-AH1-K,4,0,1.0,1.0233772155127006,0.2046754431025401,0.013151288514303472-0.08832600521562714-0.38577444843454667-0.2505267891895929-0.28559868415863043,1.0,0.5487500753045087
copped,2,K-AA1-P-T,4,0,1.0,1.0701861825647585,0.2140372365129517,0.02866261690517754-0.5312946433856376-0.013020971909212585-0.353203193788175-0.1440047565765557,1.0,0.654793826655708
